id,date,user,location,text
1375078808559218692,2021-03-25 13:35:10,rarfarr,London,"Part of our FutureWorks series, this discussion on remote work and importance of place (with Erin Heller of Western… https://t.co/MzP51Gymt5"
1375073805073276934,2021-03-25 13:15:17,ProfileGroupInc,"Toronto, Ontario","Email, WhatsApp, Telegram, Slack, Microsoft Teams, Flock - it's hard to focus when everything's pinging. https://t.co/3sgi0wEZsY"
1375069311501484032,2021-03-25 12:57:26,petecheslock,"Boston, MA","What I hope DOES come out of this is for physical conferences to have more of a remote first/friendly component, wh… https://t.co/Y4tYem4b3a"
1375040692209266690,2021-03-25 11:03:42,LucyKirkness,"London, England",I repeat... remote work is not sitting at home at your desk from 9-5 on call or on slack / zoom
1375034911334268930,2021-03-25 10:40:44,kishan22504,"San Francisco, CA","As a summary:
🚀Ambition
👪 Community
🛠️ Tooling for Communities
💪 Execution
🤖 No-code
💬 Slack as Platform
🕸 Market N… https://t.co/b4macUK1tC"
1375019778222530569,2021-03-25 09:40:36,haenschenhans,"Vienna, Austria",Did the aquisition by Salesforce really slow down development at Slack that much? No meaningful new features that w… https://t.co/zTw2rQoO4N
1374914468006739968,2021-03-25 02:42:08,tef_ebooks,greenwich meridian,"in my last job, i went from being the only remote worker in the team, to everyone being remote

suddenly i was out… https://t.co/Mc3tWl46Rm"
1374913514553421825,2021-03-25 02:38:21,tef_ebooks,greenwich meridian,"remote work: heavy emphasis on asynchronous communication

virtual office work: heavy emphasis on zoom meetings

re… https://t.co/yy7003x4PN"
1374851631494299652,2021-03-24 22:32:27,saraislet,"Bay Area, CA","@SlackHQ This article says it's about a more inclusive workplace, but it's about being welcoming and supporting rem… https://t.co/kSob9ns5c9"
1374848406980415497,2021-03-24 22:19:38,GoMobileFirst,"San Jose, CA","Employees at more than 74,000+ organisations can now securely direct message anyone – inside or outside their compa… https://t.co/mgOm798QHf"
1374828374284206096,2021-03-24 21:00:02,thejonlewis,"Ottawa, Ontario",normalize using discord with your remote teammates since it's better than slack and then forgetting that you have s… https://t.co/LoWOFpyzdQ
1374815815187509248,2021-03-24 20:10:07,rachellerfav,"Florida, USA",More inclusive GIS slack stack exchanges are not allowed. It is not inclusive. STUDY WHAT “inclusive education” mea… https://t.co/TUaLQknWpr
1374801586485145604,2021-03-24 19:13:35,TechNewsClub,,"Slack doubles down on work-from-home movement with new features $WORK

Slack Technologies Inc. adds a handful of re… https://t.co/bKB0wGCnXm"
1374795203429732354,2021-03-24 18:48:13,JJdomains,,"How to Increase #Engagement &amp; #Trust with #RemoteTeams
 https://t.co/mg2UOGhQFM

Coincidentally
Currently available… https://t.co/HHX4qh44qN"
1374789699118657543,2021-03-24 18:26:21,TheDoe,🌎,We are a flexible and fully remote company that encourages the daily collaborations of Doe Workers through @Slack i… https://t.co/9w0owJRU2H
1374789173803065346,2021-03-24 18:24:16,PromoZen2,"Portland, Oregon ","SLACK | We are a remote company &amp; it's vital to communicate differently. Every day one of us exclaims "" I love Slac… https://t.co/V2sbPtPDJA"
1374783942583275522,2021-03-24 18:03:28,chriswolfvision,"Lyon, France",@wjscheirer My department actually uses it for remote teaching since the pandemic. I didn't know about it before. I… https://t.co/PICFvWYSrF
1374780691959795715,2021-03-24 17:50:33,JBStineman,"Oakland, CA","Fascinating interview on real-time #collaboration across remote teams: [on the Superbowl broadcast] ""What used to b… https://t.co/IvoiSbi0f4"
1374774744411672582,2021-03-24 17:26:55,Le_bloww,The Street,Slack is really a innovator when it come to the remote collaboration life . https://t.co/yFhQofCUQb
1374772154902970373,2021-03-24 17:16:38,WorkLifeFeed,,"“If I leave at 12.30 for a lunchtime walk, and later see my boss messaged me on Slack at 12.35, my heart sinks.” Th… https://t.co/Y3wehkjfIO"
1374769946484486144,2021-03-24 17:07:51,RogerJStringer,"East Cobb, GA, USA","@pierce Counting down to these DMs on Slack:

1) You vehicle warranty is about to expire...

2) This is the IRS, bu… https://t.co/PBRlLj59ot"
1374759780489687045,2021-03-24 16:27:28,danielpearson,"Seattle, WA",I have become fully convinced that Slack (and the etiquette around it) has become the single biggest productivity k… https://t.co/7sRpMfLgKt
1374756681138241537,2021-03-24 16:15:09,Lifesize,"Austin, Texas",Great tips from @SlackHQ for setting up and managing effective #remotecollaboration with distributed team members.… https://t.co/nsdB8fdWDg
1374752710571008005,2021-03-24 15:59:22,JasonAten,"Lansing, MI","I interviewed @SlackHQ’s chief product officer, Tamar Yehoshua, about how the company is adapting to remote work an… https://t.co/H4hvcjkzCv"
1374744094904352772,2021-03-24 15:25:08,IIDB_ie,"Dublin City, Ireland",What are companies doing right in preparing for a future of hybrid/remote working? Head of Slack highlights effecti… https://t.co/WSHNuThFeJ
1374722560697466884,2021-03-24 13:59:34,IdeaGrove,"Dallas, Texas",@SlackHQ We use Slack to stay on top of our client work and to also connect with our internal teams since we're rem… https://t.co/WS4NcaRc4d
1374719753017757698,2021-03-24 13:48:24,TroyGoodfellow,"Ontario, Canada",I am one of those weirdos who likes Slack - as a remote worker it has been essential in keeping me involved and up… https://t.co/JK2NG2Ss3s
1374717888276336640,2021-03-24 13:41:00,heyitsnoah,NYC,"@RussWalters I honestly believe it starts with using Slack/Teams well, which means moving away from DM to public co… https://t.co/xvQL1CPCWc"
1374717675432148996,2021-03-24 13:40:09,ethanjacobslaw,"San Francisco, CA","@KSVesq First casual dress, then remote work. Will law firms adopt Slack next?"
1374710735801040896,2021-03-24 13:12:34,Afrisplash,Remote Africa,If you believe in our mission to promote diversity in the global remote workforce by harnessing the power of commun… https://t.co/QVExbtJJ6e
1374695527376420864,2021-03-24 12:12:08,hu_logic,,"@JohnBelitsky The only difference with remote work is that these ""context discussions"" now happen via Skype/Slack/T… https://t.co/NMMhwadlNy"
1374692953915023361,2021-03-24 12:01:55,lamolabs,,@Nick_Craver I talk to folks in one on one either via slack or meets. I spend a fair amount of time helping with te… https://t.co/p2bCmPnGz9
1374692688390410244,2021-03-24 12:00:52,OvalUK,"Surrey, United Kingdom",How to navigate the playing field of digital platforms to pinpoint what’s going to work best for you 👇🏽… https://t.co/1Dul8qqXTQ
1374682579136360450,2021-03-24 11:20:41,ohreallysid,,"@lyndit @ryanlyma @stripe Yes to all of this! Once you’re set up on Slack, feel free to ping me if you like — I had… https://t.co/1mU3hi3ot6"
1374626525581082624,2021-03-24 07:37:57,BenWhiteCC,,"“Actually we use Slack, Miro, Workspace, and Trello.” 

Is this how we do this 👇 for the remote world? 😂 https://t.co/cuqewad8ZU"
